Mess_ID,Date,Weekly_Crowd,Is_Holiday,Temperature,Menu_Score,Event_Intensity_Index,Stress_Level
38,14-05-2010,3462,0,68.44,1.855,4.21,14.099
38,21-05-2010,3405,0,76.2,1.88,4.21,14.099
38,28-05-2010,3265,0,67.84,1.942,4.21,14.099
38,4/6/2010,3762,0,81.39,2.059,4.2,14.099
38,11/6/2010,3548,0,90.84,2.051,4.2,14.099
38,18-06-2010,3357,0,81.06,1.957,4.2,14.099
38,25-06-2010,3220,0,87.27,1.916,4.2,14.099
38,2/7/2010,3612,0,91.98,1.895,4.2,14.18
38,9/7/2010,3439,0,90.37,1.9,4.21,14.18
38,16-07-2010,3383,0,97.18,1.906,4.2,14.18
38,23-07-2010,3283,0,99.22,1.888,4.2,14.18
38,30-07-2010,3364,0,96.31,1.983,4.2,14.18
38,6/8/2010,3786,0,92.95,1.877,4.2,14.18
38,13-08-2010,3414,0,87.01,1.841,4.2,14.18
38,20-08-2010,3291,0,92.81,1.959,4.2,14.18
38,27-08-2010,3229,0,93.19,1.871,4.2,14.18
38,3/9/2010,3771,0,83.12,1.913,4.2,14.18
38,10/9/2010,3362,1,83.63,1.956,4.2,14.18
38,17-09-2010,3363,0,82.45,1.972,4.2,14.18
38,24-09-2010,3306,0,81.77,2.061,4.21,14.18
38,1/10/2010,3603,0,85.2,1.999,4.21,14.313
38,8/10/2010,3513,0,71.82,1.987,4.21,14.313
38,15-10-2010,3377,0,75,2.024,4.21,14.313
38,22-10-2010,3390,0,68.85,1.986,4.21,14.313
38,29-10-2010,3412,0,61.09,1.984,4.21,14.313
38,5/11/2010,3809,0,65.49,1.871,4.22,14.313
38,12/11/2010,3401,0,57.79,1.87,4.22,14.313
38,19-11-2010,3486,0,58.18,1.839,4.22,14.313
38,26-11-2010,3609,1,47.66,1.838,4.22,14.313
38,3/12/2010,3519,0,43.33,1.959,4.22,14.313
38,10/12/2010,3560,0,50.01,1.797,4.23,14.313
38,17-12-2010,3344,0,52.77,1.764,4.23,14.313
38,24-12-2010,3691,0,52.02,1.764,4.23,14.313
38,31-12-2010,3039,1,45.64,1.852,4.24,14.313
38,7/1/2011,3863,0,37.64,1.713,4.24,14.021
38,14-01-2011,3561,0,43.15,1.688,4.24,14.021
38,21-01-2011,3411,0,53.53,1.777,4.25,14.021
38,28-01-2011,3576,0,50.74,1.658,4.25,14.021
38,4/2/2011,4023,0,45.14,1.652,4.26,14.021
38,11/2/2011,3777,1,51.3,1.619,4.26,14.021
38,18-02-2011,3646,0,53.35,1.57,4.27,14.021
38,25-02-2011,3542,0,48.45,1.47,4.27,14.021
38,4/3/2011,4054,0,51.72,1.326,4.28,14.021
38,11/3/2011,3579,0,57.75,1.182,4.28,14.021
38,18-03-2011,3495,0,64.21,1.308,4.28,14.021
38,25-03-2011,3515,0,54.4,1.091,4.29,14.021
38,1/4/2011,3821,0,63.63,1.228,4.29,13.736
38,8/4/2011,3922,0,64.47,0.997,4.29,13.736
38,15-04-2011,3628,0,57.63,1.132,4.3,13.736
38,22-04-2011,3630,0,72.12,0.866,4.3,13.736
38,29-04-2011,3442,0,68.27,0.849,4.3,13.736
38,6/5/2011,4222,0,68.4,0.807,4.3,13.736
38,13-05-2011,3670,0,70.93,0.798,4.3,13.736
38,20-05-2011,3657,0,66.59,0.831,4.3,13.736
38,27-05-2011,3569,0,76.67,0.913,4.3,13.736
38,3/6/2011,3968,0,71.81,0.969,4.3,13.736
38,10/6/2011,3818,0,78.72,1.019,4.3,13.736
38,17-06-2011,3568,0,86.84,1.065,4.3,13.736
38,24-06-2011,3541,0,88.95,1.102,4.3,13.736
38,1/7/2011,3873,0,89.85,1.158,4.3,13.503
38,8/7/2011,3997,0,89.9,1.295,4.3,13.503
38,15-07-2011,3672,0,88.1,1.308,4.3,13.503
38,22-07-2011,3656,0,91.17,1.206,4.31,13.503
38,29-07-2011,3551,0,93.29,1.195,4.31,13.503
38,5/8/2011,4376,0,90.61,1.197,4.31,13.503
38,12/8/2011,3878,0,91.04,1.299,4.31,13.503
38,19-08-2011,3622,0,91.74,1.257,4.31,13.503
38,26-08-2011,3657,0,94.61,1.26,4.31,13.503
38,2/9/2011,4170,0,93.66,1.202,4.31,13.503
38,9/9/2011,3978,1,88,1.087,4.31,13.503
38,16-09-2011,4082,0,76.36,1.082,4.31,13.503
38,23-09-2011,3947,0,82.95,1.211,4.32,13.503
38,30-09-2011,3668,0,83.26,1.123,4.32,13.503
38,7/10/2011,4495,0,70.44,1.173,4.32,12.89
38,14-10-2011,4004,0,67.31,1.195,4.33,12.89
38,21-10-2011,4027,0,73.05,1.158,4.33,12.89
38,28-10-2011,3785,0,67.41,1.273,4.33,12.89
38,4/11/2011,4370,0,59.77,1.172,4.33,12.89
38,11/11/2011,4111,0,48.76,1.176,4.33,12.89
38,18-11-2011,3920,0,54.2,1.187,4.33,12.89
38,25-11-2011,3937,1,53.25,1.378,4.33,12.89
38,2/12/2011,4113,0,52.5,1.299,4.33,12.89
38,9/12/2011,4354,0,42.17,1.356,4.33,12.89
38,16-12-2011,4043,0,43.29,1.4,4.33,12.89
38,23-12-2011,4197,0,45.4,1.459,4.33,12.89
38,30-12-2011,3427,1,44.64,1.572,4.34,12.89
38,6/1/2012,4785,0,50.43,1.401,4.34,12.187
38,13-01-2012,4233,0,48.07,1.343,4.34,12.187
38,20-01-2012,4052,0,46.2,1.34,4.34,12.187
38,27-01-2012,4129,0,50.43,1.325,4.34,12.187
38,3/2/2012,4577,0,50.58,1.298,4.34,12.187
38,10/2/2012,4698,1,52.27,1.278,4.35,12.187
38,17-02-2012,4155,0,51.8,1.219,4.35,12.187
38,24-02-2012,4094,0,53.13,1.05,4.35,12.187
38,2/3/2012,4711,0,52.27,0.822,4.35,12.187
38,9/3/2012,4528,0,54.54,0.75,4.36,12.187
38,16-03-2012,4285,0,64.44,0.727,4.36,12.187
38,23-03-2012,4125,0,56.26,0.962,4.36,12.187
38,30-03-2012,4087,0,64.36,0.706,4.37,12.187
38,6/4/2012,4993,0,64.05,0.879,4.37,11.627
38,13-04-2012,4358,0,64.28,0.746,4.37,11.627
38,20-04-2012,4016,0,66.73,0.778,4.37,11.627
38,27-04-2012,4200,0,77.99,0.807,4.37,11.627
38,4/5/2012,4918,0,76.03,0.829,4.37,11.627
38,11/5/2012,4299,0,77.27,0.814,4.37,11.627
38,18-05-2012,4123,0,84.51,0.89,4.37,11.627
38,25-05-2012,4228,0,83.84,0.707,4.37,11.627
38,1/6/2012,4356,0,78.11,0.723,4.37,11.627
38,8/6/2012,4481,0,84.83,0.897,4.36,11.627
38,15-06-2012,4302,0,85.94,0.856,4.36,11.627
38,22-06-2012,4059,0,91.61,0.986,4.36,11.627
38,29-06-2012,4046,0,90.47,1.125,4.36,11.627
38,6/7/2012,4711,0,89.13,1.235,4.36,10.926
38,13-07-2012,4160,0,95.61,1.277,4.36,10.926
38,20-07-2012,4417,0,85.53,1.274,4.36,10.926
38,27-07-2012,4072,0,93.47,1.231,4.36,10.926
38,3/8/2012,4693,0,88.16,1.24,4.36,10.926
38,10/8/2012,4367,0,95.91,1.189,4.36,10.926
38,17-08-2012,4119,0,94.87,0.998,4.36,10.926
38,24-08-2012,3974,0,85.32,0.945,4.36,10.926
38,31-08-2012,4249,0,89.78,0.907,4.36,10.926
38,7/9/2012,4903,1,88.52,0.876,4.36,10.926
38,14-09-2012,4309,0,83.64,0.867,4.37,10.926
38,21-09-2012,4096,0,82.97,0.875,4.37,10.926
38,28-09-2012,3985,0,81.22,1.034,4.37,10.926
38,5/10/2012,4585,0,81.61,1.034,4.37,10.199
38,12/10/2012,4373,0,71.74,0.532,4.37,10.199
38,19-10-2012,4288,0,68.66,0.551,4.37,10.199
38,26-10-2012,4173,0,65.95,0.699,4.37,10.199
39,5/2/2010,12306,0,44.3,2.428,7,8.554
39,12/2/2010,12662,1,44.58,2.452,7,8.554
39,19-02-2010,12306,0,43.96,2.486,7,8.554
39,26-02-2010,11686,0,49.79,2.439,7,8.554
39,5/3/2010,12663,0,50.93,2.375,7,8.554
39,12/3/2010,12444,0,61.88,2.333,7,8.554
39,19-03-2010,13016,0,58.62,2.28,7,8.554
39,26-03-2010,12351,0,54.83,2.268,6.99,8.554
39,2/4/2010,14639,0,63.31,2.281,6.99,8.464
39,9/4/2010,13270,0,68.15,2.23,6.98,8.464
39,16-04-2010,12429,0,66.33,2.192,6.98,8.464
39,23-04-2010,12802,0,67.64,2.205,6.97,8.464
39,30-04-2010,12638,0,70.03,2.22,6.97,8.464
39,7/5/2010,13557,0,74.86,2.165,6.97,8.464
39,14-05-2010,12270,0,77.49,2.146,6.97,8.464
39,21-05-2010,13507,0,76.67,2.174,6.98,8.464
39,28-05-2010,13655,0,80.22,2.241,6.99,8.464
39,4/6/2010,15122,0,79.83,2.295,7,8.464
39,11/6/2010,13714,0,81.78,2.332,7.01,8.464
39,18-06-2010,13683,0,83.96,2.363,7.01,8.464
39,25-06-2010,12804,0,83.24,2.347,7,8.464
39,2/7/2010,13525,0,81.35,2.331,7,8.36
39,9/7/2010,13305,0,81.1,2.358,7,8.36
39,16-07-2010,13398,0,83.86,2.377,7,8.36
39,23-07-2010,13147,0,82.2,2.392,7,8.36
39,30-07-2010,13082,0,80.99,2.36,7,8.36
39,6/8/2010,14100,0,84.92,2.373,7.01,8.36
39,13-08-2010,13715,0,85.66,2.308,7.01,8.36
39,20-08-2010,14718,0,85.73,2.336,7.01,8.36
39,27-08-2010,14175,0,84.31,2.381,7.01,8.36
39,3/9/2010,13452,0,82.13,2.423,7.01,8.36
39,10/9/2010,12797,1,79.94,2.435,7.01,8.36
39,17-09-2010,12529,0,81.83,2.418,7.01,8.36
39,24-09-2010,11994,0,78.5,2.376,7.01,8.36
39,1/10/2010,12196,0,72.74,2.397,7.01,8.476
39,8/10/2010,12866,0,64.8,2.367,7.02,8.476
39,15-10-2010,12387,0,69.96,2.28,7.02,8.476
39,22-10-2010,12611,0,71.73,2.275,7.02,8.476
39,29-10-2010,12948,0,75.14,2.284,7.02,8.476
39,5/11/2010,12937,0,61.62,2.311,7.02,8.476
39,12/11/2010,12914,0,62.21,2.272,7.03,8.476
39,19-11-2010,13707,0,55.5,2.229,7.02,8.476
39,26-11-2010,21494,1,67.75,2.265,7.02,8.476
39,3/12/2010,14319,0,53.55,2.292,7.01,8.476
39,10/12/2010,16306,0,50.81,2.157,7.01,8.476
39,17-12-2010,18422,0,55.31,2.131,7.01,8.476
39,24-12-2010,24955,0,58.86,2.114,7.01,8.476
39,31-12-2010,12300,1,52.45,2.057,7.01,8.476
39,7/1/2011,12245,0,52.74,2.024,7.01,8.395
39,14-01-2011,11932,0,41.74,2.017,7.01,8.395
39,21-01-2011,12434,0,50.25,1.984,7.02,8.395
39,28-01-2011,11587,0,47.94,1.99,7.03,8.395
39,4/2/2011,13438,0,45.96,2.011,7.04,8.395
39,11/2/2011,12279,1,40.34,1.978,7.06,8.395
39,18-02-2011,13352,0,58.2,1.955,7.07,8.395
39,25-02-2011,12409,0,67.77,1.935,7.08,8.395
39,4/3/2011,13164,0,63.56,1.712,7.09,8.395
39,11/3/2011,12837,0,58.35,1.541,7.1,8.395
39,18-03-2011,13484,0,65.28,1.512,7.1,8.395
39,25-03-2011,12843,0,71.17,1.527,7.11,8.395
39,1/4/2011,13168,0,66.57,1.476,7.12,8.3
39,8/4/2011,13506,0,69.45,1.378,7.13,8.3
39,15-04-2011,13480,0,73.19,1.257,7.13,8.3
39,22-04-2011,15631,0,74.98,1.193,7.14,8.3
39,29-04-2011,13797,0,76.47,1.19,7.15,8.3
39,6/5/2011,13709,0,68.75,1.094,7.15,8.3
39,13-05-2011,13250,0,77.39,1.101,7.16,8.3
39,20-05-2011,13739,0,73.31,1.093,7.15,8.3
39,27-05-2011,14061,0,82.1,1.214,7.14,8.3
39,3/6/2011,15417,0,83.59,1.301,7.13,8.3
39,10/6/2011,14421,0,82.75,1.352,7.13,8.3
39,17-06-2011,14514,0,85.21,1.363,7.12,8.3
39,24-06-2011,13632,0,84.06,1.406,7.13,8.3
39,1/7/2011,14298,0,84.93,1.476,7.13,8.177
39,8/7/2011,14146,0,84.33,1.52,7.13,8.177
39,15-07-2011,13803,0,85.96,1.425,7.14,8.177
39,22-07-2011,14160,0,84.6,1.349,7.14,8.177
39,29-07-2011,14264,0,86.24,1.318,7.14,8.177
39,5/8/2011,15188,0,87.73,1.316,7.14,8.177
39,12/8/2011,15141,0,88.27,1.362,7.15,8.177
39,19-08-2011,16291,0,87.93,1.446,7.15,8.177
39,26-08-2011,15739,0,86.49,1.477,7.15,8.177
39,2/9/2011,14651,0,88.65,1.467,7.15,8.177
39,9/9/2011,14293,1,79.15,1.454,7.15,8.177
39,16-09-2011,13725,0,83.11,1.474,7.16,8.177
39,23-09-2011,13387,0,78.75,1.533,7.17,8.177
39,30-09-2011,13118,0,81.51,1.645,7.18,8.177
39,7/10/2011,14439,0,71.68,1.715,7.19,7.716
39,14-10-2011,13847,0,73.79,1.726,7.2,7.716
39,21-10-2011,14653,0,67.65,1.647,7.21,7.716
39,28-10-2011,14727,0,71.05,1.628,7.21,7.716
39,4/11/2011,15536,0,58.04,1.668,7.22,7.716
39,11/11/2011,14570,0,63.11,1.703,7.22,7.716
39,18-11-2011,15104,0,66.09,1.692,7.23,7.716
39,25-11-2011,23388,1,66.36,1.764,7.24,7.716
39,2/12/2011,16329,0,53.14,1.828,7.25,7.716
39,9/12/2011,17815,0,49.36,1.842,7.26,7.716
39,16-12-2011,19918,0,58.58,1.841,7.26,7.716
39,23-12-2011,25545,0,54.62,1.888,7.27,7.716
39,30-12-2011,15371,1,47.6,1.871,7.27,7.716
39,6/1/2012,14785,0,55.83,1.843,7.28,7.244
39,13-01-2012,13691,0,54.66,1.739,7.29,7.244
39,20-01-2012,13948,0,58.04,1.732,7.29,7.244
39,27-01-2012,13203,0,60.65,1.71,7.29,7.244
39,3/2/2012,13962,0,60.69,1.64,7.3,7.244
39,10/2/2012,14430,1,52.89,1.591,7.3,7.244
39,17-02-2012,15110,0,52.75,1.49,7.3,7.244
39,24-02-2012,14121,0,61.1,1.445,7.31,7.244
39,2/3/2012,14530,0,64.05,1.37,7.32,7.244
39,9/3/2012,14708,0,61.64,1.331,7.32,7.244
39,16-03-2012,15224,0,65.81,1.266,7.33,7.244
39,23-03-2012,14696,0,67.91,1.213,7.33,7.244
39,30-03-2012,14997,0,69.11,1.155,7.33,7.244
39,6/4/2012,17648,0,73.49,1.109,7.34,6.989
39,13-04-2012,15807,0,71.59,1.109,7.34,6.989
39,20-04-2012,14334,0,70.04,1.123,7.34,6.989
39,27-04-2012,14570,0,69.11,1.186,7.34,6.989
39,4/5/2012,15122,0,77.15,1.251,7.35,6.989
39,11/5/2012,14708,0,75.52,1.312,7.35,6.989
39,18-05-2012,15230,0,72.36,1.37,7.35,6.989
39,25-05-2012,15960,0,78.31,1.439,7.35,6.989
39,1/6/2012,16405,0,80.33,1.499,7.35,6.989
39,8/6/2012,16234,0,81.12,1.548,7.35,6.989
39,15-06-2012,15875,0,81.33,1.607,7.35,6.989
39,22-06-2012,15323,0,79.84,1.654,7.35,6.989
39,29-06-2012,14924,0,85.72,1.714,7.35,6.989
39,6/7/2012,16592,0,81.05,1.773,7.35,6.623
39,13-07-2012,14713,0,78.16,1.744,7.35,6.623
39,20-07-2012,15822,0,80.32,1.689,7.35,6.623
39,27-07-2012,14878,0,82.89,1.593,7.35,6.623
39,3/8/2012,16083,0,84.05,1.583,7.35,6.623
39,10/8/2012,16419,0,83.47,1.506,7.35,6.623
39,17-08-2012,17202,0,84.72,1.429,7.36,6.623
39,24-08-2012,17247,0,80.49,1.38,7.36,6.623
39,31-08-2012,17109,0,83.72,1.362,7.37,6.623
39,7/9/2012,16098,1,83.71,1.27,7.37,6.623
39,14-09-2012,14476,0,76.71,1.283,7.38,6.623
39,21-09-2012,15557,0,73.58,1.279,7.38,6.623
39,28-09-2012,14956,0,78.04,1.334,7.39,6.623
39,5/10/2012,15744,0,72.05,1.383,7.4,6.228
39,12/10/2012,14944,0,69.88,1.399,7.4,6.228
39,19-10-2012,15775,0,71.45,1.406,7.4,6.228
39,26-10-2012,15695,0,72.9,1.494,7.4,6.228
40,5/2/2010,10019,0,14.48,2.212,4.38,5.892
40,12/2/2010,9553,1,20.84,2.229,4.39,5.892
40,19-02-2010,9163,0,27.84,2.253,4.39,5.892
40,26-02-2010,8639,0,33.32,2.247,4.39,5.892
40,5/3/2010,9902,0,34.78,2.234,4.39,5.892
40,12/3/2010,8994,0,35.1,2.195,4.39,5.892
40,19-03-2010,8949,0,40.54,2.166,4.39,5.892
40,26-03-2010,8734,0,39.51,2.169,4.4,5.892
40,2/4/2010,10412,0,41.39,2.174,4.4,5.435
40,9/4/2010,9198,0,54.31,2.151,4.4,5.435
40,16-04-2010,8826,0,43.3,2.115,4.4,5.435
40,23-04-2010,8450,0,45.85,2.105,4.4,5.435
40,30-04-2010,8168,0,46.5,2.065,4.4,5.435
40,7/5/2010,10098,0,60.05,2.019,4.4,5.435
40,14-05-2010,9073,0,45.5,2.017,4.41,5.435
40,21-05-2010,8856,0,56.75,2.039,4.41,5.435
40,28-05-2010,10085,0,67.88,2.094,4.41,5.435
40,4/6/2010,10524,0,65.7,2.143,4.41,5.435
40,11/6/2010,10076,0,59.42,2.17,4.41,5.435
40,18-06-2010,9731,0,60.97,2.195,4.42,5.435
40,25-06-2010,9404,0,69.72,2.19,4.42,5.435
40,2/7/2010,10876,0,65.47,2.185,4.42,5.326
40,9/7/2010,10583,0,76.67,2.194,4.42,5.326
40,16-07-2010,9592,0,74.25,2.204,4.42,5.326
40,23-07-2010,9223,0,71.79,2.216,4.42,5.326
40,30-07-2010,9534,0,71.35,2.208,4.42,5.326
40,6/8/2010,10573,0,69.16,2.208,4.42,5.326
40,13-08-2010,9240,0,67.47,2.19,4.42,5.326
40,20-08-2010,9324,0,67.05,2.204,4.42,5.326
40,27-08-2010,9223,0,62.57,2.23,4.42,5.326
40,3/9/2010,9765,0,70.66,2.265,4.42,5.326
40,10/9/2010,9673,1,62.75,2.283,4.43,5.326
40,17-09-2010,8550,0,55.34,2.284,4.43,5.326
40,24-09-2010,8444,0,55.63,2.282,4.43,5.326
40,1/10/2010,8912,0,62.01,2.283,4.43,5.287
40,8/10/2010,9724,0,52.02,2.224,4.43,5.287
40,15-10-2010,9179,0,44.56,2.122,4.43,5.287
40,22-10-2010,8822,0,41.25,2.081,4.43,5.287
40,29-10-2010,8750,0,47.1,2.062,4.43,5.287
40,5/11/2010,9683,0,36.45,2.062,4.43,5.287
40,12/11/2010,9355,0,38.5,2.039,4.43,5.287
40,19-11-2010,8525,0,40.52,1.97,4.43,5.287
40,26-11-2010,11661,1,32.94,1.93,4.43,5.287
40,3/12/2010,10006,0,33.6,1.935,4.43,5.287
40,10/12/2010,11112,0,21.64,1.868,4.42,5.287
40,17-12-2010,11790,0,23.01,1.861,4.42,5.287
40,24-12-2010,16488,0,24.18,1.85,4.42,5.287
40,31-12-2010,8113,1,19.29,1.823,4.43,5.287
40,7/1/2011,8943,0,24.05,1.807,4.43,5.114
40,14-01-2011,7713,0,18.55,1.785,4.43,5.114
40,21-01-2011,7640,0,14.64,1.768,4.43,5.114
40,28-01-2011,7759,0,9.51,1.757,4.44,5.114
40,4/2/2011,9043,0,13.29,1.76,4.44,5.114
40,11/2/2011,9319,1,16.87,1.745,4.44,5.114
40,18-02-2011,9687,0,21.82,1.737,4.45,5.114
40,25-02-2011,8889,0,16.5,1.719,4.45,5.114
40,4/3/2011,9771,0,18.49,1.563,4.45,5.114
40,11/3/2011,8603,0,30.53,1.4,4.46,5.114
40,18-03-2011,8710,0,35.76,1.366,4.46,5.114
40,25-03-2011,8346,0,28.89,1.376,4.47,5.114
40,1/4/2011,8419,0,28.6,1.362,4.47,4.781
40,8/4/2011,9478,0,34.77,1.28,4.47,4.781
40,15-04-2011,8744,0,43.69,1.177,4.48,4.781
40,22-04-2011,9651,0,39.32,1.081,4.48,4.781
40,29-04-2011,8472,0,52.68,1.012,4.48,4.781
40,6/5/2011,10168,0,50.81,0.922,4.48,4.781
40,13-05-2011,9039,0,54.09,0.905,4.49,4.781
40,20-05-2011,9071,0,56.38,0.899,4.49,4.781
40,27-05-2011,9724,0,63.11,0.966,4.49,4.781
40,3/6/2011,10757,0,66.16,1.027,4.5,4.781
40,10/6/2011,9843,0,64.19,1.076,4.5,4.781
40,17-06-2011,9714,0,59.16,1.127,4.5,4.781
40,24-06-2011,9771,0,62.59,1.149,4.51,4.781
40,1/7/2011,10489,0,65.25,1.185,4.51,4.584
40,8/7/2011,11074,0,67.86,1.216,4.52,4.584
40,15-07-2011,9533,0,68.9,1.173,4.53,4.584
40,22-07-2011,9806,0,73.34,1.118,4.53,4.584
40,29-07-2011,9291,0,67.45,1.102,4.53,4.584
40,5/8/2011,10638,0,68.1,1.097,4.54,4.584
40,12/8/2011,9555,0,68.3,1.12,4.54,4.584
40,19-08-2011,9432,0,64.05,1.18,4.54,4.584
40,26-08-2011,9696,0,65.01,1.204,4.54,4.584
40,2/9/2011,9573,0,63.79,1.216,4.54,4.584
40,9/9/2011,10214,1,64.83,1.191,4.54,4.584
40,16-09-2011,8907,0,58.28,1.191,4.54,4.584
40,23-09-2011,8766,0,54.09,1.242,4.55,4.584
40,30-09-2011,9129,0,63.45,1.316,4.55,4.584
40,7/10/2011,10704,0,50.21,1.367,4.55,4.42
40,14-10-2011,9368,0,53.9,1.417,4.55,4.42
40,21-10-2011,9423,0,51.61,1.382,4.55,4.42
40,28-10-2011,9417,0,42.09,1.396,4.55,4.42
40,4/11/2011,10113,0,35.4,1.414,4.55,4.42
40,11/11/2011,10377,0,40.75,1.43,4.55,4.42
40,18-11-2011,9054,0,41.85,1.429,4.55,4.42
40,25-11-2011,12300,1,32.76,1.464,4.55,4.42
40,2/12/2011,10597,0,38.51,1.499,4.55,4.42
40,9/12/2011,11587,0,34.48,1.53,4.55,4.42
40,16-12-2011,11987,0,29.53,1.555,4.55,4.42
40,23-12-2011,16016,0,24.46,1.587,4.55,4.42
40,30-12-2011,9089,1,18.75,1.598,4.55,4.42
40,6/1/2012,9546,0,23.29,1.561,4.56,4.261
40,13-01-2012,7806,0,25.9,1.477,4.56,4.261
40,20-01-2012,8114,0,14.02,1.458,4.56,4.261
40,27-01-2012,7702,0,22.91,1.432,4.57,4.261
40,3/2/2012,9796,0,27.86,1.367,4.57,4.261
40,10/2/2012,9998,1,23.92,1.345,4.57,4.261
40,17-02-2012,9755,0,25.56,1.297,4.58,4.261
40,24-02-2012,9193,0,29.88,1.249,4.58,4.261
40,2/3/2012,9277,0,23.79,1.173,4.58,4.261
40,9/3/2012,9542,0,30.58,1.124,4.58,4.261
40,16-03-2012,8912,0,37.13,1.133,4.59,4.261
40,23-03-2012,8445,0,52.27,1.111,4.59,4.261
40,30-03-2012,8719,0,36.25,1.079,4.59,4.261
40,6/4/2012,11321,0,36.54,1.043,4.59,4.125
40,13-04-2012,8578,0,40.65,0.975,4.6,4.125
40,20-04-2012,8970,0,55.3,0.954,4.6,4.125
40,27-04-2012,8754,0,47.51,0.977,4.6,4.125
40,4/5/2012,9933,0,44.47,1.009,4.6,4.125
40,11/5/2012,9677,0,52.06,1.053,4.6,4.125
40,18-05-2012,8963,0,57.59,1.101,4.6,4.125
40,25-05-2012,9911,0,65.25,1.15,4.6,4.125
40,1/6/2012,10375,0,64.75,1.202,4.6,4.125
40,8/6/2012,10794,0,55.78,1.254,4.6,4.125
40,15-06-2012,9780,0,63.39,1.317,4.6,4.125
40,22-06-2012,10336,0,69.32,1.371,4.61,4.125
40,29-06-2012,9888,0,64.42,1.423,4.61,4.125
40,6/7/2012,11829,0,69.08,1.462,4.61,4.156
40,13-07-2012,9798,0,67.48,1.439,4.61,4.156
40,20-07-2012,9685,0,70.45,1.39,4.61,4.156
40,27-07-2012,9544,0,67.88,1.299,4.61,4.156
40,3/8/2012,10683,0,70.15,1.302,4.61,4.156
40,10/8/2012,10079,0,70.09,1.228,4.6,4.156
40,17-08-2012,9694,0,69.41,1.16,4.61,4.156
40,24-08-2012,9453,0,63.91,1.126,4.61,4.156
40,31-08-2012,9873,0,66.11,1.116,4.61,4.156
40,7/9/2012,10882,1,65.06,1.079,4.62,4.156
40,14-09-2012,9017,0,59.38,1.012,4.62,4.156
40,21-09-2012,8998,0,54.12,0.944,4.62,4.156
40,28-09-2012,9196,0,50.98,0.982,4.62,4.156
40,5/10/2012,10691,0,57.21,0.973,4.63,4.145
40,12/10/2012,9825,0,47.35,0.971,4.63,4.145
40,19-10-2012,9182,0,46.33,1,4.63,4.145
40,26-10-2012,9213,0,49.65,1.083,4.62,4.145
41,5/2/2010,10865,0,30.27,2.42,6.31,7.541
41,12/2/2010,10757,1,23.04,2.428,6.32,7.541
41,19-02-2010,10520,0,24.13,2.45,6.32,7.541
41,26-02-2010,9919,0,21.84,2.414,6.32,7.541
41,5/3/2010,10636,0,32.49,2.38,6.32,7.541
41,12/3/2010,10240,0,33.4,2.316,6.32,7.541
41,19-03-2010,10066,0,36.7,2.308,6.32,7.541
41,26-03-2010,10152,0,32.3,2.283,6.32,7.541
41,2/4/2010,11688,0,41.31,2.275,6.32,7.363
41,9/4/2010,10822,0,37.3,2.25,6.32,7.363
41,16-04-2010,10434,0,46.79,2.235,6.32,7.363
41,23-04-2010,10673,0,45.29,2.224,6.32,7.363
41,30-04-2010,10640,0,40.2,2.234,6.32,7.363
41,7/5/2010,11757,0,41.5,2.229,6.32,7.363
41,14-05-2010,11164,0,40.23,2.212,6.32,7.363
41,21-05-2010,11632,0,50.59,2.224,6.32,7.363
41,28-05-2010,12467,0,56.97,2.263,6.31,7.363
41,4/6/2010,13051,0,60.13,2.3,6.31,7.363
41,11/6/2010,12172,0,63.36,2.316,6.31,7.363
41,18-06-2010,12030,0,54.9,2.326,6.31,7.363
41,25-06-2010,11742,0,66,2.285,6.32,7.363
41,2/7/2010,12733,0,69.39,2.272,6.32,7.335
41,9/7/2010,11761,0,60.93,2.289,6.32,7.335
41,16-07-2010,11798,0,69.06,2.301,6.32,7.335
41,23-07-2010,11922,0,70.77,2.309,6.33,7.335
41,30-07-2010,12111,0,70.07,2.31,6.33,7.335
41,6/8/2010,13381,0,69.21,2.31,6.34,7.335
41,13-08-2010,12860,0,70.24,2.277,6.34,7.335
41,20-08-2010,13538,0,66.19,2.268,6.34,7.335
41,27-08-2010,11731,0,70.59,2.269,6.34,7.335
41,3/9/2010,12234,0,64.13,2.227,6.35,7.335
41,10/9/2010,11727,1,63.3,2.22,6.35,7.335
41,17-09-2010,11112,0,62.4,2.2,6.35,7.335
41,24-09-2010,11109,0,60.11,2.207,6.35,7.335
41,1/10/2010,11092,0,62.67,2.241,6.36,7.508
41,8/10/2010,11620,0,57.1,2.255,6.36,7.508
41,15-10-2010,11339,0,49.91,2.238,6.36,7.508
41,22-10-2010,11560,0,48.09,2.238,6.36,7.508
41,29-10-2010,11449,0,42.16,2.252,6.37,7.508
41,5/11/2010,11639,0,46.74,2.271,6.37,7.508
41,12/11/2010,11753,0,38.99,2.263,6.37,7.508
41,19-11-2010,11722,0,31.34,2.242,6.37,7.508
41,26-11-2010,18667,1,25.3,2.258,6.37,7.508
41,3/12/2010,12201,0,33,2.288,6.37,7.508
41,10/12/2010,14349,0,33.9,2.272,6.37,7.508
41,17-12-2010,16279,0,31.51,2.222,6.37,7.508
41,24-12-2010,22250,0,29.81,2.219,6.37,7.508
41,31-12-2010,10018,1,25.19,2.171,6.38,7.508
41,7/1/2011,11536,0,23.76,2.118,6.38,7.241
41,14-01-2011,10526,0,22.44,2.089,6.38,7.241
41,21-01-2011,10880,0,32.7,2.027,6.39,7.241
